collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,0.0,0.7487216047999414,0.34247074827241786,0.9364806029643121,0.07719410059263877,0.1361940298507463,0.08994578610152786,0.28033794162826425,0.46626,2.67039,11482.11914,48782.83203
KDD-TSAD,043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,0.0,0.8647575480118579,0.8995883545693424,0.9956940931191786,0.569798648722827,0.12181195279786827,0.07977662544874352,0.2574831026713872,0.95836,2.85393,16491.88477,40264.70703
KDD-TSAD,044_UCR_Anomaly_DISTORTEDPowerDemand1,0.0,0.7353871149767992,0.9998599775875128,0.9989384903204346,0.9706169882346156,0.2018018018018018,0.1364522417153996,0.3872752420470263,0.77212,2.66178,14821.96289,48900.95703
KDD-TSAD,045_UCR_Anomaly_DISTORTEDPowerDemand2,0.0,0.7104378876753499,0.7294569720241778,0.9165460888661741,0.07344449180058371,0.18545020870602266,0.1260538261997406,0.3506991429860171,1.91453,4.56294,23171.57227,48900.95703
KDD-TSAD,046_UCR_Anomaly_DISTORTEDPowerDemand3,0.0,0.7023867644264159,0.808691539118089,0.9604444886205822,0.04547376517976521,0.046966731898238745,0.029880478087649404,0.10968921389396707,2.05672,4.23888,26511.41602,48900.95703
KDD-TSAD,047_UCR_Anomaly_DISTORTEDPowerDemand4,0.0,0.7319795293174417,0.9998881268307599,0.9998536034417621,0.9790454679262315,0.046966731898238745,0.029880478087649404,0.10968921389396707,3.22976,4.75277,30036.44629,48903.79297
KDD-TSAD,048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,0.0,0.7960934349643471,0.9992037281387511,0.9970455369057832,0.9588277781550494,0.15759545085296506,0.10468379020073384,0.31865965834428384,0.47073,0.88299,5637.39258,18390.25391
KDD-TSAD,049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,0.0,0.7020659813809175,0.8349547688548168,0.7740594017682368,0.01322694290202794,0.0,0.0,0.0,0.4683,0.75698,5637.39258,18508.37891
KDD-TSAD,050_UCR_Anomaly_DISTORTEDTkeepForthMARS,0.0,0.7857548095321328,0.5152189851625978,0.6195580023567627,0.018771086599938026,0.0,0.0,0.0,0.44613,0.76495,5637.39258,18347.59766
KDD-TSAD,051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,0.0,0.7251113758065001,0.9972293028926078,0.9988512616762717,0.8514806934230019,0.017406440382941687,0.010950503723171265,0.04240882103477523,0.56517,0.86666,5637.39258,18478.84766
KDD-TSAD,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,0.0,0.7541727174317485,0.9982390404404274,0.9996748856822408,0.9666339812779622,0.1594792514239219,0.10601471224578106,0.3217334208798424,0.60046,0.77065,5637.39258,18347.59766
KDD-TSAD,053_UCR_Anomaly_DISTORTEDWalkingAceleration1,0.0,0.4236318008573619,0.49180223054415134,0.2630413672751853,0.025243436419543342,0.0,0.0,0.0,0.22765,0.31915,2308.83594,10774.88672
KDD-TSAD,054_UCR_Anomaly_DISTORTEDWalkingAceleration5,0.0,0.9452763120962168,0.9992389076359504,0.9997843187763638,0.9858240617458931,0.1620879120879121,0.10786106032906764,0.3259668508287293,0.4332,0.64244,4301.45508,10774.88672
KDD-TSAD,055_UCR_Anomaly_DISTORTEDapneaecg2,0.0,0.7703158989827522,0.9996508437556959,0.9990326919696007,0.9366233643228729,0.07498125468632841,0.04821910762504822,0.16850146034598965,0.79032,4.0184,16491.88477,62961.11328
KDD-TSAD,056_UCR_Anomaly_DISTORTEDapneaecg3,0.0,0.47857813421230555,0.6318753381560871,0.9196035086306478,0.02216723158520136,0.05078720162519045,0.03235827077400984,0.11798017932987259,0.297,2.8588,8142.27539,62760.95703
KDD-TSAD,057_UCR_Anomaly_DISTORTEDapneaecg4,0.0,0.5198259149984513,0.19976150379893967,0.8463627120114188,0.015098452543224403,0.035650623885918,0.022715472481827623,0.08280104092737167,0.3876,2.78028,9812.19727,62580.48828
KDD-TSAD,058_UCR_Anomaly_DISTORTEDapneaecg,0.0,0.46255835622433994,0.9534596295180886,0.9923010315677835,0.5948399353378502,0.03470273028833886,0.021975180972078595,0.0824642250788261,1.04606,5.14762,16491.88477,62961.11328
KDD-TSAD,059_UCR_Anomaly_DISTORTEDgait1,0.0,0.7730487991503295,0.7987118432133605,0.8533406587155441,0.03323251136337124,0.06205882352941176,0.04011406844106463,0.137012987012987,2.84776,10.9427,33191.10352,106436.03516
KDD-TSAD,060_UCR_Anomaly_DISTORTEDgait2,0.0,0.7873010313178033,0.9293541378019298,0.8623332574913919,0.5188331285896854,0.06735294117647059,0.04353612167300381,0.14870129870129872,3.52092,12.83463,36530.94727,106436.03516
KDD-TSAD,061_UCR_Anomaly_DISTORTEDgait3,0.0,0.8085293627320583,0.8718073442559098,0.636214284866473,0.018241634464010684,0.019718309859154928,0.013157894736842105,0.03932584269662921,6.34748,20.39178,40705.75195,106436.03516
KDD-TSAD,062_UCR_Anomaly_DISTORTEDgaitHunt1,0.0,0.7495775435825116,0.9907632866220588,0.9966348928639204,0.6442326489527114,0.0337941628264209,0.021392454297938544,0.0804093567251462,2.48331,13.59416,30686.2207,104795.41016
KDD-TSAD,063_UCR_Anomaly_DISTORTEDgaitHunt2,0.0,0.7375606250396841,0.8743253483220661,0.9797930787093346,0.44958500045336414,0.1702127659574468,0.11428571428571428,0.3333333333333333,2.42561,9.73845,30686.2207,104795.41016
KDD-TSAD,064_UCR_Anomaly_DISTORTEDgaitHunt3,0.0,0.8067623523752558,0.9490476312422672,0.9656331770749439,0.5382492638226168,0.19083333333333333,0.13011363636363638,0.35781250000000003,4.09684,12.13709,38868.83789,104795.41016
KDD-TSAD,065_UCR_Anomaly_DISTORTEDinsectEPG1,0.0,0.7751316485341715,0.6391325667182969,0.6933404385503124,0.012780755071082632,0.0,0.0,0.0,0.51786,0.78467,4802.43164,16203.30078
KDD-TSAD,066_UCR_Anomaly_DISTORTEDinsectEPG2,0.0,0.8450857810861137,0.9996498674390939,0.9960587683537856,0.7746271838088168,0.04878048780487806,0.03105590062111801,0.11363636363636363,1.18245,1.20262,6156.56348,16201.21484
KDD-TSAD,067_UCR_Anomaly_DISTORTEDinsectEPG3,0.0,0.8145209868332131,0.8644656618469361,0.8256293855807175,0.027081105140986588,0.0,0.0,0.0,0.30322,0.81082,8476.25977,16198.37891
KDD-TSAD,068_UCR_Anomaly_DISTORTEDinsectEPG4,0.0,0.8679259490185658,0.9992996096967366,0.9972294158016538,0.9029633843237529,0.09523809523809523,0.0617283950617284,0.20833333333333334,0.23216,0.41568,1982.27344,16198.37891
KDD-TSAD,069_UCR_Anomaly_DISTORTEDinsectEPG5,0.0,0.8085848456290425,0.9984419320043146,0.9994927355531765,0.8965947931239928,0.0019920318725099597,0.0012459506603538497,0.004965243296921548,0.52519,0.80763,5136.41602,16247.59766
KDD-TSAD,070_UCR_Anomaly_DISTORTEDltstdbs30791AI,0.0,0.858979874523206,0.9994353717943436,0.999539639116073,0.930098894972014,0.06881128505074832,0.04414621225498852,0.15593326056447843,2.88301,9.14504,29108.14453,91872.20703
KDD-TSAD,071_UCR_Anomaly_DISTORTEDltstdbs30791AS,0.0,0.8071647513169777,0.9994576723176094,0.9996117611445153,0.9402235324535358,0.07017543859649122,0.04504504504504505,0.15873015873015872,3.7444,10.7635,38200.86914,90029.78516
