collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3,0.0,0.7944284552099936,0.10226799808364896,0.9789919852388785,0.06181368227806239,0.019834710743801654,0.012489592006661117,0.04815409309791332,0.34546,74.23482,6090.62012,30059.26562
KDD-TSAD,040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4,0.0,0.8198216550615236,0.5458998736898847,0.979388862231783,0.16053504360915705,0.08288173414089896,0.05346274058233262,0.1842925999432946,0.45853,86.54458,7284.95605,30176.17188
KDD-TSAD,041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5,0.0,0.8053460920887874,0.6884767212201393,0.9646537593738385,0.33238434481278334,0.07902345004818503,0.050986569391477374,0.17556380245503853,0.54472,97.49968,8479.29199,29934.29688
KDD-TSAD,042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6,0.0,0.7410792956071861,0.2658329506376849,0.8550574048938584,0.0323831714362214,0.08830845771144279,0.05832101199277148,0.1817716333845366,0.59451,99.00352,8479.29199,29967.55469
KDD-TSAD,043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,0.0,0.871288211201084,0.9995232533149989,0.999578417989029,0.9645620741516443,0.12181195279786827,0.07977662544874352,0.2574831026713872,1.00054,53.23966,12326.2998,24734.99219
KDD-TSAD,044_UCR_Anomaly_DISTORTEDPowerDemand1,0.0,0.7562850258372775,0.9998961797607848,0.9983066001938344,0.9471378706145456,0.2018018018018018,0.1364522417153996,0.3872752420470263,0.82606,69.91247,11131.96387,30040.11719
KDD-TSAD,045_UCR_Anomaly_DISTORTEDPowerDemand2,0.0,0.74641439115911,0.7718450918372671,0.9269841535518973,0.08292577531918222,0.1967799642218247,0.13375486381322957,0.3721244925575102,2.14315,108.9283,17103.64355,30040.11719
KDD-TSAD,046_UCR_Anomaly_DISTORTEDPowerDemand3,0.0,0.7055604896066667,0.8088251801206195,0.9492451717943304,0.035860127293710624,0.046966731898238745,0.029880478087649404,0.10968921389396707,2.30921,105.58236,20020.31543,30040.11719
KDD-TSAD,047_UCR_Anomaly_DISTORTEDPowerDemand4,0.0,0.7195587494067683,1.0,0.9983432262828654,0.876746840775567,0.046966731898238745,0.029880478087649404,0.10968921389396707,3.28966,102.5237,22591.79785,30050.84473
KDD-TSAD,048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,0.0,0.8124488180486075,0.9992037281387511,0.9929927721208983,0.9409175937471406,0.15759545085296506,0.10468379020073384,0.31865965834428384,0.43503,6.92935,4167.16309,11297.82812
