collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris,0.0,0.7400916863528277,0.7012502579984202,0.6389286912017849,0.07879380079104653,0.034259611724400466,0.022437175907459115,0.07241712262632764,12.06459,10.21867,2168.98242,3467.60547
KDD-TSAD,044_UCR_Anomaly_DISTORTEDPowerDemand1,0.0,0.7985848320800553,0.8114859796352978,0.9615761009084028,0.526744239049249,0.20137848366796524,0.1361426256077796,0.38665132336018415,12.82147,24.16587,2566.32617,4207.85547
KDD-TSAD,045_UCR_Anomaly_DISTORTEDPowerDemand2,0.0,0.8550853176415786,0.8947328375993207,0.9608156672006818,0.5104313450901519,0.19195230998509688,0.13047001620745546,0.3630214205186021,34.19058,53.74891,3992.10742,4207.85547
KDD-TSAD,046_UCR_Anomaly_DISTORTEDPowerDemand3,0.0,0.8714697574064987,0.8865664073058765,0.8994559253447746,0.05016201049725045,0.044357469015003266,0.02822045152722444,0.1035953686776356,55.12085,42.18683,4562.41992,4207.85547
KDD-TSAD,047_UCR_Anomaly_DISTORTEDPowerDemand4,0.0,0.8931397187602472,0.9357151603119788,0.9704660489786661,0.4239978646178475,0.046966731898238745,0.029880478087649404,0.10968921389396707,61.22753,47.41015,5190.75684,4210.05859
KDD-TSAD,048_UCR_Anomaly_DISTORTEDTkeepFifthMARS,0.0,0.6593377667278809,0.5981428688113519,0.5376480832142173,0.01669060363377339,0.0016246953696181965,0.0010792143319663283,0.0032851511169513796,1.14137,2.1961,759.80273,1592.65234
KDD-TSAD,049_UCR_Anomaly_DISTORTEDTkeepFirstMARS,0.0,0.659352406307736,0.7414850394500605,0.6168561396357554,0.010559792724714042,0.0,0.0,0.0,1.26965,2.16348,759.93945,1602.77734
KDD-TSAD,050_UCR_Anomaly_DISTORTEDTkeepForthMARS,0.0,0.6590348844079823,0.7175425328673357,0.5793023944561912,0.021699252535888364,0.014657980456026056,0.009738151915169878,0.029624753127057278,1.10321,1.98775,759.93945,1588.99609
KDD-TSAD,051_UCR_Anomaly_DISTORTEDTkeepSecondMARS,0.0,0.671201927092278,0.5755238333212526,0.7327148848431917,0.020182129397064087,0.01392515230635335,0.008760402978537014,0.03392705682782019,1.21807,2.14109,759.80273,1600.24609
KDD-TSAD,052_UCR_Anomaly_DISTORTEDTkeepThirdMARS,0.0,0.6648444096448533,0.5064715393509698,0.5405947426253469,0.016470765671122965,0.011391375101708706,0.0075724794461272185,0.02298095863427446,1.08007,1.90372,759.80273,1588.99609
KDD-TSAD,053_UCR_Anomaly_DISTORTEDWalkingAceleration1,0.0,0.5648609033610983,0.5178749654585354,0.42100510457565055,0.03432597901128038,0.008888888888888889,0.006879944960440318,0.012554927809165098,0.24243,0.66222,355.13477,938.74609
KDD-TSAD,054_UCR_Anomaly_DISTORTEDWalkingAceleration5,0.0,0.7588510285438704,0.9949639947335499,0.8965911854910322,0.6024402287686084,0.1620879120879121,0.10786106032906764,0.3259668508287293,0.71531,1.03815,587.16602,938.74609
KDD-TSAD,055_UCR_Anomaly_DISTORTEDapneaecg2,0.0,0.7493141641690394,0.7370923938991941,0.8446886169769624,0.15798303300521357,0.047988002999250184,0.030860228880030864,0.1078409346214334,29.24319,34.88162,2851.48242,5413.01172
KDD-TSAD,056_UCR_Anomaly_DISTORTEDapneaecg3,0.0,0.6427070489017735,0.6426915065256945,0.9276316646521349,0.3813222774547086,0.05078720162519045,0.03235827077400984,0.11798017932987259,4.24596,16.77786,1425.70117,5395.85547
KDD-TSAD,057_UCR_Anomaly_DISTORTEDapneaecg4,0.0,0.6382841740923966,0.624327401681646,0.6397469768012022,0.01668499109049166,0.0005092946269416856,0.00032450674974039456,0.0011828720132481666,6.60121,21.54474,1710.85742,5380.38672
KDD-TSAD,058_UCR_Anomaly_DISTORTEDapneaecg,0.0,0.5950679086278938,0.5704347792966129,0.7439743274148415,0.04050238596130387,0.02347537637152335,0.014865563598759051,0.055784622847441186,30.42187,33.68472,2851.48242,5413.01172
KDD-TSAD,059_UCR_Anomaly_DISTORTEDgait1,0.0,0.7832525634892572,0.7832525634892572,0.6550982865498267,0.5045154888254386,0.013245033112582783,0.008319467554076539,0.03246753246753247,66.43407,108.37513,5703.04492,9139.43359
